user_id,pharmacy_name,owner_name,phone,email,state,city,registration_date,account_status,pharmacy_licence_number
196,Adetokunbo Drugstore,Sarah Adetokunbo,08053166259,sarahadetokunbo@gmail.com,Rivers,Eleme,6/19/2024,Active,PCN/29481/2018
197,Ogunleye Medplus,Nathaniel Ogunleye,07909312041,nathanielogunleye@gmail.com,Rivers,Port Harcourt,4/29/2023,Suspended,PCN/74352/2024
198,Adeyemi Pharmacy,Comfort Adeyemi,07146086958,comfort.adeyemi@yahoo.com,Abuja,Garki,6/15/2024,Active,PCN/61916/2020
199,Eze Healthcare,Gabriel Eze,08806418402,gabriel.eze@yahoo.com,Anambra,Nnewi,1/20/2023,Inactive,PCN/39636/2018
200,Chukwu Medstore,Stephen Chukwu,07477932695,stephenchukwu@gmail.com,Kano,Gwale,4/6/2024,Active,PCN/57719/2024
201,Nnamani Healthcare,Simon Nnamani,08766417564,simonnnamani@gmail.com,Delta,Sapele,1/22/2023,Active,PCN/14736/2022
202,Ogunleye Medplus,Nathaniel Ogunleye,08356920180,nathanielogunleye@hotmail.com,Kaduna,Kafanchan,12/25/2023,Active,PCN/66802/2022
203,Ekwueme Pharmacare,Comfort Ekwueme,08063383566,comfortekwueme@yahoo.com,Kaduna,Kagoro,6/28/2022,Active,PCN/64305/2022
204,Balogun Pharmaceuticals,Deborah Balogun,08066426557,deborahbalogun@yahoo.com,Abuja,Garki,8/2/2024,Active,PCN/14288/2019
205,Uche Chemist,Cornelius Uche,07068054731,corneliusuche@gmail.com,Enugu,Enugu,1/30/2023,Active,PCN/12323/2019
206,Obi Medplus,Peace Obi,08645729067,peaceobi@hotmail.com,Ogun,Ijebu-Ode,4/29/2023,Active,PCN/34415/2019
207,Chukwu Drugs,Michael Chukwu,08089159638,michaelchukwu@yahoo.com,Enugu,Awgu,5/30/2023,Active,PCN/27792/2024
208,Nnamani Pharmacy,David Nnamani,08050458672,davidnnamani@gmail.com,Abuja,Wuse,1/4/2022,Inactive,PCN/94202/2022
209,Nnamani Pharmacare,John Nnamani,08915739585,johnnnamani@gmail.com,Delta,Ughelli,11/12/2023,Active,PCN/90735/2019
210,Okafor Healthcare,Hope Okafor,07468650209,hopeokafor@yahoo.com,Oyo,Ogbomoso,1/25/2023,Suspended,PCN/31607/2018
211,Uche Drugstore,Philip Uche,08080771570,philip.uche@yahoo.com,Enugu,Agbani,10/28/2024,Active,PCN/86341/2024
212,Obi Medstore,Peter Obi,07045787580,peterobi@hotmail.com,Enugu,Awgu,9/26/2023,Active,PCN/83458/2019
213,Obi Medplus,Stephen Obi,08475101044,stephenobi@gmail.com,Enugu,Oji River,12/19/2022,Active,PCN/94569/2023
214,Nnamani Medplus,Deborah Nnamani,08057487742,deborahnnamani@yahoo.com,Kano,Gwale,1/15/2023,Pending,PCN/18945/2022
215,Oyekan Medicare,Joshua Oyekan,08466462127,joshuaoyekan@yahoo.com,Enugu,Awgu,1/28/2022,Active,PCN/86778/2019
216,Eze Medstore,Esther Eze,08616573197,esthereze@gmail.com,Abuja,Asokoro,7/28/2024,Inactive,PCN/38018/2021
217,Chukwu Drugstore,Samuel Chukwu,08497359787,samuelchukwu@yahoo.com,Ogun,Ilaro,6/5/2023,Inactive,PCN/91563/2021
218,Uche Pharmaceuticals,Esther Uche,09033267363,,Ogun,Abeokuta,1/19/2022,Active,PCN/13046/2024
219,Obasanjo Medplus,Joy Obasanjo,07147628886,joy.obasanjo@yahoo.com,Abuja,Asokoro,5/15/2023,Active,PCN/86830/2020
220,Uche Pharmacy,Simon Uche,08781235219,simonuche@gmail.com,Oyo,Saki,11/4/2024,Inactive,PCN/56273/2022
221,Nnamani Drugstore,Philip Nnamani,08645915693,philipnnamani@hotmail.com,Kano,Gwale,7/17/2024,Active,PCN/65514/2020
222,Nnamani Medstore,Simon Nnamani,07298661118,simonnnamani@gmail.com,Ogun,Ijebu-Ode,5/13/2023,Active,PCN/18381/2019
223,Chukwu Medicare,Mary Chukwu,08149121206,marychukwu@gmail.com,Oyo,Ogbomoso,6/16/2022,Active,PCN/27049/2021
224,Oyekan Healthcare,Peter Oyekan,08818341765,peteroyekan@yahoo.com,Enugu,Awgu,12/3/2023,Active,PCN/19832/2023
225,Nnamani Drugs,Ruth Nnamani,08015778886,ruthnnamani@yahoo.com,Enugu,Enugu,9/29/2023,Inactive,PCN/64041/2022
226,Nnamani Drugstore,Joy Nnamani,08923856795,joynnamani@gmail.com,Oyo,Iseyin,6/24/2023,Active,PCN/96040/2024
227,Adetokunbo Drugstore,Michael Adetokunbo,08467236341,michaeladetokunbo@yahoo.com,Lagos,Victoria Island,2/2/2024,Active,PCN/59775/2021
228,Obasanjo Pharmaceuticals,Mark Obasanjo,07459767637,markobasanjo@hotmail.com,Kaduna,Kaduna,1/17/2024,Active,PCN/60594/2020
229,Adetokunbo Drugs,Emmanuel Adetokunbo,08043527633,emmanueladetokunbo@gmail.com,Abuja,Garki,4/14/2023,Inactive,PCN/33075/2024
230,Obasanjo Medplus,Cornelius Obasanjo,08496341250,corneliusobasanjo@gmail.com,Kaduna,Kagoro,2/21/2022,Active,PCN/62546/2019
231,Akinwale Drugs,Patience Akinwale,09021902897,patienceakinwale@gmail.com,Lagos,Ajah,5/7/2024,Suspended,
232,Nnamani Medplus,Daniel Nnamani,08897105995,danielnnamani@gmail.com,Delta,Asaba,8/15/2022,Active,PCN/72445/2023
233,Adeyemi Healthcare,Peter Adeyemi,08036736192,peteradeyemi@hotmail.com,Ogun,Ilaro,2/8/2023,Active,PCN/18020/2020
234,Ojo Pharmacare,Comfort Ojo,07467445481,comfortojo@hotmail.com,Oyo,Saki,3/15/2024,Inactive,PCN/81970/2019
235,Eze Drugstore,Emmanuel Eze,07264559198,emmanueleze@yahoo.com,Lagos,Ikeja,12/28/2024,Active,PCN/44317/2021
236,Oyekan Medicare,Esther Oyekan,08022406893,estheroyekan@gmail.com,Kano,Fagge,9/4/2024,Active,PCN/18834/2022
237,Ibrahim Chemist,John Ibrahim,07218934301,johnibrahim@yahoo.com,Kano,Gwale,3/13/2024,Active,PCN/30334/2019
238,Oyekan Medstore,Esther Oyekan,08114270874,,Kaduna,Zaria,5/16/2024,Active,PCN/81688/2024
239,Adetokunbo Medicare,Peter Adetokunbo,08349352587,peteradetokunbo@gmail.com,Ogun,Sagamu,8/2/2023,Active,PCN/88463/2023
240,Obi Drugstore,Elizabeth Obi,08275464125,elizabethobi@hotmail.com,Oyo,Iseyin,11/11/2024,Active,
241,Ekwueme Chemist,Agnes Ekwueme,07901826785,agnesekwueme@gmail.com,Enugu,Nsukka,12/9/2022,Active,PCN/62837/2023
242,Akinwale Healthcare,Benjamin Akinwale,07022826574,,Kaduna,Kaduna,1/19/2024,Active,PCN/99185/2024
243,Akinwale Pharmaceuticals,Gloria Akinwale,07204559209,gloriaakinwale@hotmail.com,Delta,Agbor,3/25/2024,Active,PCN/35409/2024
244,Obi Healthcare,Joseph Obi,08138427035,josephobi@hotmail.com,Oyo,Iseyin,4/20/2024,Active,PCN/72850/2022
245,Ojo Drugstore,Angela Ojo,07004042014,angela.ojo@yahoo.com,Kano,Tarauni,10/29/2023,Active,PCN/93731/2021
246,Okafor Pharmacy,Sarah Okafor,08011426234,sarahokafor@gmail.com,Oyo,Oyo,7/16/2022,Pending,PCN/64618/2018
247,Chukwu Drugs,Grace Chukwu,08509167350,gracechukwu@yahoo.com,Delta,Agbor,7/22/2024,Active,PCN/51560/2022
248,Oshodi Chemist,Victoria Oshodi,07597524104,victoriaoshodi@gmail.com,Ogun,Ota,6/8/2022,Suspended,PCN/79095/2020
249,Okafor Medstore,Hope Okafor,08677076824,hopeokafor@gmail.com,Delta,Sapele,9/17/2022,Active,PCN/80152/2020
250,Nnamani Drugs,James Nnamani,07814038192,jamesnnamani@yahoo.com,Oyo,Saki,1/17/2023,Active,PCN/41064/2021
251,Olawale Medicare,Elizabeth Olawale,07982219835,elizabetholawale@hotmail.com,Abuja,Garki,5/14/2024,Suspended,PCN/83765/2024
252,Ekwueme Healthcare,Victoria Ekwueme,07563127903,victoriaekwueme@hotmail.com,Delta,Sapele,2/28/2022,Pending,PCN/17829/2020
253,Olawale Medplus,Patience Olawale,07827112283,patienceolawale@yahoo.com,Lagos,Surulere,11/9/2022,Active,
254,Olawale Drugstore,Charity Olawale,08202730549,charityolawale@gmail.com,Oyo,Oyo,2/6/2022,Active,PCN/17251/2024
255,Obi Medicare,Charity Obi,08087386140,charityobi@hotmail.com,Kaduna,Zaria,5/21/2024,Active,
256,Okafor Drugstore,Grace Okafor,07009813864,graceokafor@yahoo.com,Kano,Kumbotso,7/16/2023,Suspended,PCN/71694/2022
257,Akinwale Medicare,Agnes Akinwale,08208644646,agnes.akinwale@yahoo.com,Kano,Tarauni,6/16/2023,Active,PCN/42408/2024
258,Balogun Pharmacy,Mary Balogun,08286467748,marybalogun@gmail.com,Anambra,Ekwulobia,2/11/2022,Active,PCN/99930/2023
259,Ibrahim Pharmacy,Gabriel Ibrahim,08561456381,gabrielibrahim@gmail.com,Oyo,Oyo,9/1/2024,Active,PCN/33850/2023
260,Okonkwo Drugstore,Emmanuel Okonkwo,07601263396,emmanuelokonkwo@yahoo.com,Anambra,Nnewi,5/11/2024,Active,PCN/65752/2021
261,Balogun Pharmaceuticals,Cornelius Balogun,08858420581,cornelius.balogun@yahoo.com,Abuja,Gwarinpa,4/29/2022,Pending,PCN/21869/2023
262,Uche Pharmacy,Simon Uche,08266525254,simonuche@gmail.com,Enugu,Awgu,8/19/2023,Active,PCN/57784/2019
263,Obi Pharmaceuticals,Samuel Obi,07941557621,samuelobi@hotmail.com,Kaduna,Kaura,8/12/2022,Active,
264,Okonkwo Drugs,Angela Okonkwo,07329971269,angelaokonkwo@gmail.com,Rivers,Port Harcourt,11/16/2022,Active,PCN/68969/2024
265,Uche Medstore,Benjamin Uche,08035492829,benjaminuche@hotmail.com,Kano,Tarauni,12/2/2022,Active,PCN/39189/2021
266,Eze Pharmacy,Angela Eze,07099878202,angelaeze@gmail.com,Delta,Warri,11/15/2024,Active,PCN/99583/2022
267,Eze Chemist,Esther Eze,08079726504,esthereze@gmail.com,Anambra,Aguata,1/8/2024,Pending,PCN/58679/2020
268,Okafor Medicare,Nathaniel Okafor,09071050421,nathanielokafor@hotmail.com,Kaduna,Kagoro,7/30/2023,Active,PCN/67923/2021
269,Okafor Medplus,Michael Okafor,08919945500,michaelokafor@hotmail.com,Kaduna,Kaduna,7/3/2023,Suspended,
270,Ekwueme Medstore,Sarah Ekwueme,07747036256,sarahekwueme@hotmail.com,Kaduna,Kafanchan,8/16/2022,Active,PCN/30043/2020
271,Ekwueme Medplus,Deborah Ekwueme,08956083078,deborahekwueme@gmail.com,Lagos,Ikorodu,9/9/2022,Active,
272,Okafor Chemist,James Okafor,08112498750,james.okafor@yahoo.com,Anambra,Awka,4/28/2023,Active,PCN/67730/2023
273,Okafor Pharmacy,Joseph Okafor,08015553257,josephokafor@gmail.com,Lagos,Ikeja,3/14/2023,Active,PCN/84800/2022
274,Abiola Pharmacare,Elizabeth Abiola,08666843239,elizabethabiola@hotmail.com,Anambra,Nnewi,1/21/2024,Active,PCN/98833/2019
275,Obasanjo Medicare,Cornelius Obasanjo,07777087108,corneliusobasanjo@hotmail.com,Rivers,Bonny,4/25/2023,Active,PCN/15030/2022
276,Balogun Chemist,Daniel Balogun,08657827850,danielbalogun@gmail.com,Rivers,Okrika,5/22/2024,Active,
277,Okafor Healthcare,Elizabeth Okafor,08054769908,elizabethokafor@yahoo.com,Lagos,Surulere,2/4/2022,Active,PCN/51442/2018
278,Obi Pharmacare,Daniel Obi,08092248337,daniel.obi@yahoo.com,Lagos,Ajah,7/27/2024,Pending,
279,Akinwale Drugs,Victoria Akinwale,07044855785,victoriaakinwale@hotmail.com,Enugu,Enugu,1/4/2022,Suspended,PCN/99045/2019
280,Uche Pharmacy,Esther Uche,08047460155,estheruche@yahoo.com,Abuja,Maitama,12/11/2022,Active,PCN/55767/2019
281,Ojo Pharmaceuticals,Sarah Ojo,08973714559,sarahojo@hotmail.com,Abuja,Garki,11/3/2024,Active,PCN/93738/2022
282,Balogun Healthcare,Philip Balogun,08092838394,philipbalogun@gmail.com,Delta,Sapele,3/28/2023,Active,PCN/21737/2024
283,Uche Drugs,Peace Uche,07215446897,peaceuche@yahoo.com,Delta,Asaba,8/3/2022,Active,PCN/53642/2018
284,Chukwu Healthcare,Cornelius Chukwu,08749392388,corneliuschukwu@gmail.com,Oyo,Ibadan,3/26/2024,Active,PCN/88127/2020
285,Balogun Pharmacare,Angela Balogun,08868766294,angelabalogun@yahoo.com,Oyo,Ibadan,6/4/2022,Active,PCN/66173/2019
286,Ibrahim Medstore,James Ibrahim,08063293699,jamesibrahim@gmail.com,Ogun,Sagamu,4/28/2023,Inactive,PCN/10318/2023
287,Obi Medplus,Nathaniel Obi,07438303634,nathanielobi@gmail.com,Oyo,Ibadan,6/21/2023,Active,PCN/52670/2020
288,Okafor Medstore,Emmanuel Okafor,07224486670,emmanuelokafor@gmail.com,Anambra,Awka,8/6/2022,Active,PCN/19488/2024
289,Ibrahim Medplus,Faith Ibrahim,08236691980,,Ogun,Ijebu-Ode,1/17/2022,Suspended,PCN/93704/2018
290,Okonkwo Drugstore,Juliet Okonkwo,07387564783,juliet.okonkwo@yahoo.com,Oyo,Saki,12/18/2024,Pending,PCN/34160/2023
291,Adeyemi Medstore,Philip Adeyemi,08203656795,philipadeyemi@gmail.com,Rivers,Eleme,4/2/2022,Active,PCN/68828/2021
292,Ekwueme Drugs,Deborah Ekwueme,08093343025,deborahekwueme@yahoo.com,Delta,Sapele,10/15/2022,Inactive,PCN/68503/2023
293,Ogunleye Drugstore,Deborah Ogunleye,08041762194,deborah.ogunleye@yahoo.com,Oyo,Saki,11/26/2022,Active,PCN/74868/2019
294,Uche Medplus,Joshua Uche,08756542086,joshua.uche@yahoo.com,Anambra,Aguata,5/7/2024,Active,PCN/94694/2022
295,Oshodi Medicare,Ruth Oshodi,08984462703,ruthoshodi@yahoo.com,Kano,Fagge,10/11/2024,Active,
296,Obi Medicare,Samuel Obi,07266350220,samuelobi@hotmail.com,Oyo,Ibadan,7/3/2023,Active,PCN/77120/2018
297,Chukwu Medplus,Deborah Chukwu,07341978465,deborahchukwu@hotmail.com,Anambra,Ekwulobia,4/17/2024,Active,PCN/90557/2023
298,Okonkwo Chemist,Gloria Okonkwo,08099152544,gloriaokonkwo@gmail.com,Rivers,Port Harcourt,1/8/2022,Active,PCN/51618/2022
299,Obasanjo Drugs,Michael Obasanjo,07464954062,michaelobasanjo@yahoo.com,Lagos,Ajah,6/15/2023,Active,PCN/28500/2021
300,Oyekan Pharmaceuticals,Juliet Oyekan,07862757672,julietoyekan@hotmail.com,Kano,Gwale,3/4/2024,Active,PCN/65870/2023
301,Ibrahim Pharmacy,Nathaniel Ibrahim,07741556430,nathanielibrahim@gmail.com,Rivers,Okrika,9/1/2024,Active,PCN/86275/2021
302,Oshodi Pharmacare,Nathaniel Oshodi,08088256796,nathaniel.oshodi@yahoo.com,Anambra,Onitsha,8/3/2022,Active,PCN/64840/2020
303,Oshodi Drugs,Simon Oshodi,08723750775,simonoshodi@gmail.com,Enugu,Nsukka,7/18/2024,Active,PCN/71740/2019
304,Ibrahim Chemist,Paul Ibrahim,08581167970,paulibrahim@gmail.com,Enugu,Awgu,4/9/2023,Active,
305,Akinwale Pharmacy,Patience Akinwale,07729261733,patienceakinwale@yahoo.com,Kano,Tarauni,10/14/2022,Suspended,PCN/78607/2023
306,Adeyemi Drugstore,Gloria Adeyemi,07306539410,gloriaadeyemi@gmail.com,Enugu,Oji River,11/19/2023,Pending,PCN/32665/2019
307,Nnamani Healthcare,Juliet Nnamani,08050765845,julietnnamani@yahoo.com,Delta,Warri,11/22/2023,Active,PCN/76304/2022
308,Abiola Pharmacare,Peace Abiola,09083914196,peaceabiola@yahoo.com,Oyo,Oyo,8/30/2022,Suspended,PCN/63882/2022
309,Eze Healthcare,Comfort Eze,07045700015,comforteze@yahoo.com,Rivers,Eleme,2/15/2024,Active,PCN/57299/2018
310,Okonkwo Pharmacy,Joshua Okonkwo,08133429517,joshuaokonkwo@gmail.com,Delta,Ughelli,2/6/2024,Suspended,PCN/57522/2022
311,Nnamani Medicare,Sarah Nnamani,08728056762,sarahnnamani@yahoo.com,Lagos,Surulere,5/27/2024,Active,
312,Okafor Chemist,Gloria Okafor,07536484066,gloria.okafor@yahoo.com,Anambra,Awka,11/6/2024,Active,PCN/32826/2024
313,Balogun Pharmacare,Blessing Balogun,08947481529,blessingbalogun@gmail.com,Lagos,Ajah,5/24/2022,Suspended,PCN/48382/2018
314,Okonkwo Chemist,Faith Okonkwo,07305951010,faithokonkwo@hotmail.com,Kano,Nassarawa,11/25/2022,Pending,PCN/24435/2022
315,Chukwu Medstore,Hope Chukwu,08936582025,hopechukwu@yahoo.com,Kaduna,Kaduna,10/28/2023,Active,PCN/56938/2019
316,Balogun Pharmacare,Faith Balogun,07924055449,faithbalogun@gmail.com,Rivers,Okrika,1/26/2022,Active,
317,Okonkwo Pharmaceuticals,Patience Okonkwo,08908103999,,Enugu,Awgu,2/8/2023,Inactive,PCN/35332/2020
318,Uche Medplus,Victoria Uche,08202433614,victoriauche@gmail.com,Delta,Ughelli,2/16/2024,Pending,PCN/99426/2022
319,Eze Drugstore,Mary Eze,08095629586,maryeze@hotmail.com,Delta,Sapele,12/15/2024,Active,PCN/82592/2024
320,Olawale Chemist,Michael Olawale,07415413991,michaelolawale@gmail.com,Abuja,Gwarinpa,12/1/2023,Active,PCN/50862/2020
321,Obasanjo Medicare,Benjamin Obasanjo,07198884670,benjaminobasanjo@hotmail.com,Anambra,Ekwulobia,4/20/2022,Active,PCN/10071/2023
322,Ogunleye Healthcare,Esther Ogunleye,08087921080,esther.ogunleye@yahoo.com,Anambra,Aguata,1/29/2022,Active,PCN/21896/2021
323,Adetokunbo Pharmacy,Charity Adetokunbo,07292736923,charityadetokunbo@yahoo.com,Abuja,Gwarinpa,7/7/2023,Suspended,PCN/21858/2023
324,Ibrahim Drugstore,Gabriel Ibrahim,08507386761,gabrielibrahim@yahoo.com,Abuja,Gwarinpa,2/15/2022,Pending,
325,Oshodi Healthcare,Emmanuel Oshodi,07148343174,emmanueloshodi@gmail.com,Abuja,Asokoro,12/3/2024,Active,
326,Okafor Medplus,Hope Okafor,08812169655,hopeokafor@yahoo.com,Oyo,Ogbomoso,11/9/2024,Active,PCN/48226/2023
327,Akinwale Medplus,Joshua Akinwale,07158137510,joshuaakinwale@yahoo.com,Anambra,Onitsha,6/8/2024,Active,
328,Oyekan Medplus,Joseph Oyekan,08526833547,josephoyekan@gmail.com,Anambra,Aguata,6/24/2022,Active,PCN/41203/2020
329,Ibrahim Drugstore,John Ibrahim,07834159567,johnibrahim@gmail.com,Anambra,Nnewi,12/20/2023,Active,PCN/45433/2022
330,Eze Pharmacy,Cornelius Eze,07244576814,corneliuseze@hotmail.com,Lagos,Yaba,3/8/2022,Active,PCN/98381/2020
331,Ibrahim Pharmacy,Mary Ibrahim,07119112297,maryibrahim@hotmail.com,Rivers,Port Harcourt,1/22/2023,Active,PCN/69358/2023
332,Obasanjo Medstore,Simon Obasanjo,07702786400,simonobasanjo@yahoo.com,Lagos,Ikeja,2/10/2023,Inactive,PCN/93719/2020
333,Abiola Medicare,Deborah Abiola,08678865117,deborah.abiola@yahoo.com,Oyo,Iseyin,7/13/2024,Active,PCN/22291/2023
334,Adetokunbo Drugstore,Andrew Adetokunbo,08709114925,andrewadetokunbo@yahoo.com,Enugu,Agbani,12/28/2022,Inactive,PCN/83860/2019
335,Adetokunbo Chemist,Ruth Adetokunbo,08083345401,ruthadetokunbo@hotmail.com,Lagos,Ikeja,4/27/2022,Active,PCN/12784/2020
336,Okafor Healthcare,Simon Okafor,08096935372,simonokafor@gmail.com,Lagos,Lekki,6/20/2022,Pending,PCN/61999/2019
337,Ogunleye Medplus,Victoria Ogunleye,07885519924,,Ogun,Sagamu,6/13/2023,Active,PCN/93395/2024
338,Ogunleye Medstore,James Ogunleye,08097281883,jamesogunleye@gmail.com,Kano,Tarauni,9/10/2023,Active,PCN/97522/2024
339,Balogun Healthcare,Andrew Balogun,07414517633,andrew.balogun@yahoo.com,Delta,Agbor,5/29/2022,Active,PCN/73706/2021
340,Ogunleye Medicare,James Ogunleye,08093068402,jamesogunleye@hotmail.com,Kaduna,Kaduna,10/20/2022,Active,PCN/44236/2018
341,Chukwu Pharmaceuticals,Paul Chukwu,07809252675,paul.chukwu@yahoo.com,Oyo,Ogbomoso,10/1/2022,Active,PCN/23268/2023
342,Abiola Pharmacare,Daniel Abiola,08088835274,danielabiola@gmail.com,Kano,Fagge,10/1/2023,Pending,PCN/90951/2023
343,Oshodi Healthcare,Peter Oshodi,07346536605,peter.oshodi@yahoo.com,Oyo,Ogbomoso,11/20/2022,Pending,PCN/10286/2024
344,Nnamani Medstore,Grace Nnamani,08554753691,gracennamani@hotmail.com,Kaduna,Kafanchan,11/22/2024,Active,PCN/70336/2022
345,Okafor Medicare,Peace Okafor,08742198607,peaceokafor@gmail.com,Delta,Warri,1/5/2022,Active,PCN/23588/2018
346,Uche Pharmacy,Patience Uche,08951744091,patience.uche@yahoo.com,Rivers,Obio,5/24/2023,Active,PCN/46558/2022
347,Akinwale Medicare,Benjamin Akinwale,07431560024,benjaminakinwale@gmail.com,Abuja,Garki,9/25/2022,Pending,PCN/72195/2018
348,Oyekan Pharmacare,Esther Oyekan,08346926689,estheroyekan@yahoo.com,Oyo,Ogbomoso,5/3/2024,Active,PCN/90998/2019
349,Nnamani Drugs,Mary Nnamani,08661907391,marynnamani@hotmail.com,Rivers,Port Harcourt,2/24/2024,Active,PCN/68507/2018
350,Ojo Medicare,Emmanuel Ojo,08054229920,emmanuelojo@gmail.com,Abuja,Kubwa,6/28/2024,Inactive,PCN/93617/2020
351,Okonkwo Chemist,Esther Okonkwo,07645472514,estherokonkwo@yahoo.com,Rivers,Bonny,11/10/2023,Inactive,PCN/14085/2021
352,Adetokunbo Healthcare,Joseph Adetokunbo,08299703758,josephadetokunbo@gmail.com,Lagos,Ikeja,6/14/2024,Active,PCN/23253/2023
353,Adeyemi Medstore,John Adeyemi,08326402451,johnadeyemi@gmail.com,Enugu,Enugu,10/4/2022,Inactive,PCN/80115/2020
354,Obasanjo Medstore,Patience Obasanjo,07904677260,patienceobasanjo@yahoo.com,Delta,Agbor,9/17/2023,Active,PCN/52090/2024
355,Chukwu Pharmaceuticals,Hope Chukwu,08262020959,hopechukwu@hotmail.com,Rivers,Port Harcourt,3/13/2022,Active,PCN/40530/2018
356,Olawale Drugs,Deborah Olawale,08904694654,,Ogun,Abeokuta,6/4/2024,Active,PCN/24953/2024
357,Abiola Medicare,Angela Abiola,07024605580,angelaabiola@hotmail.com,Oyo,Ibadan,9/20/2023,Active,
358,Eze Drugstore,Juliet Eze,07949679856,julieteze@gmail.com,Enugu,Oji River,3/17/2024,Active,PCN/61269/2019
359,Adeyemi Drugstore,Peace Adeyemi,07623473486,peaceadeyemi@yahoo.com,Delta,Sapele,2/19/2022,Active,PCN/53053/2024
360,Chukwu Pharmacy,Benjamin Chukwu,08123007345,benjaminchukwu@gmail.com,Ogun,Ota,8/8/2024,Active,PCN/14483/2022
361,Akinwale Pharmacare,Patience Akinwale,08796382489,,Delta,Agbor,6/9/2022,Active,PCN/89231/2024
362,Oyekan Medplus,Joseph Oyekan,08902332825,josephoyekan@yahoo.com,Enugu,Agbani,7/12/2024,Active,PCN/14406/2020
363,Adetokunbo Healthcare,Grace Adetokunbo,08706466533,graceadetokunbo@yahoo.com,Lagos,Ajah,4/22/2023,Active,PCN/16357/2018
364,Ibrahim Pharmacare,Comfort Ibrahim,07062200482,comfort.ibrahim@yahoo.com,Delta,Sapele,2/22/2022,Active,PCN/49743/2024
365,Obi Pharmacy,Grace Obi,08051755452,graceobi@yahoo.com,Kaduna,Kaura,11/29/2024,Active,PCN/16425/2018
366,Obasanjo Pharmacy,Mark Obasanjo,07648750436,markobasanjo@gmail.com,Oyo,Ibadan,5/10/2023,Active,PCN/67766/2020
367,Uche Pharmacy,Philip Uche,08056207493,philipuche@yahoo.com,Kaduna,Kagoro,8/30/2024,Active,
368,Nnamani Pharmaceuticals,Deborah Nnamani,07283862835,deborahnnamani@gmail.com,Enugu,Enugu,10/3/2023,Active,PCN/33184/2023
369,Oyekan Chemist,Ruth Oyekan,07612826191,ruthoyekan@gmail.com,Lagos,Lekki,3/28/2024,Inactive,PCN/19258/2024
370,Okafor Drugs,Deborah Okafor,08967497466,deborahokafor@gmail.com,Oyo,Ibadan,11/25/2024,Active,PCN/39976/2024
371,Abiola Pharmacare,Comfort Abiola,07787304087,comfortabiola@gmail.com,Rivers,Port Harcourt,11/18/2023,Pending,PCN/46446/2021
372,Oyekan Healthcare,Faith Oyekan,08039495117,faithoyekan@gmail.com,Anambra,Nnewi,2/9/2022,Active,PCN/34277/2022
373,Chukwu Pharmaceuticals,Michael Chukwu,08745681608,michaelchukwu@hotmail.com,Abuja,Garki,4/11/2023,Active,PCN/85795/2021
374,Abiola Medplus,David Abiola,08060091327,davidabiola@hotmail.com,Ogun,Abeokuta,10/18/2024,Active,PCN/81357/2020
375,Balogun Drugstore,Victoria Balogun,09049441248,victoriabalogun@gmail.com,Rivers,Bonny,10/3/2022,Active,PCN/41969/2021
376,Okonkwo Medplus,Joseph Okonkwo,08351759783,josephokonkwo@yahoo.com,Delta,Ughelli,11/29/2023,Suspended,PCN/83780/2018
377,Oyekan Drugs,Charity Oyekan,08138301730,charityoyekan@yahoo.com,Delta,Asaba,3/14/2023,Pending,PCN/17519/2023
378,Obi Chemist,Emmanuel Obi,07643116942,emmanuelobi@hotmail.com,Abuja,Kubwa,5/10/2023,Pending,PCN/68762/2021
379,Uche Medstore,Esther Uche,07812959175,,Delta,Asaba,5/29/2024,Pending,PCN/37860/2024
380,Oyekan Pharmacy,Deborah Oyekan,08232861987,deborahoyekan@yahoo.com,Anambra,Ekwulobia,2/29/2024,Active,PCN/71350/2018
381,Ogunleye Chemist,Joseph Ogunleye,08015869818,josephogunleye@yahoo.com,Kaduna,Kaduna,8/17/2024,Inactive,PCN/92566/2019
382,Oyekan Medstore,Mary Oyekan,08718942323,maryoyekan@hotmail.com,Oyo,Oyo,10/13/2024,Active,PCN/54336/2023
383,Okonkwo Healthcare,Sarah Okonkwo,07551165496,sarahokonkwo@gmail.com,Kano,Fagge,11/19/2022,Active,PCN/27136/2022
384,Obasanjo Pharmacare,Faith Obasanjo,08019865467,faithobasanjo@gmail.com,Delta,Ughelli,9/13/2022,Active,PCN/65886/2024
385,Uche Drugs,Juliet Uche,08624144058,julietuche@yahoo.com,Lagos,Victoria Island,4/7/2022,Pending,PCN/80904/2019
386,Ibrahim Healthcare,Samuel Ibrahim,09052721518,samuelibrahim@gmail.com,Oyo,Ogbomoso,6/17/2024,Suspended,PCN/71215/2023
387,Abiola Medplus,Gabriel Abiola,07162873952,gabrielabiola@hotmail.com,Oyo,Ogbomoso,11/4/2024,Active,PCN/99993/2021
388,Chukwu Drugstore,Peace Chukwu,08067127997,peacechukwu@hotmail.com,Kaduna,Kaura,10/5/2024,Active,PCN/28602/2019
389,Olawale Pharmacy,Charity Olawale,08916165266,charityolawale@hotmail.com,Delta,Asaba,2/26/2022,Active,PCN/72957/2020
390,Obasanjo Pharmacare,Deborah Obasanjo,08595721220,deborahobasanjo@gmail.com,Kano,Tarauni,2/15/2023,Active,PCN/98177/2022
391,Adeyemi Chemist,Joseph Adeyemi,08059237889,josephadeyemi@gmail.com,Ogun,Ota,4/8/2024,Suspended,PCN/81093/2019
